ticket_id,ticket_uuid,customer_id,category_id,ticket_subject,ticket_description,priority,status,created_date,updated_date,resolved_date,assigned_agent,customer_satisfaction_score
528,375f84d5-b65a-4f25-a6a7-41a02fa2c78a,1624,29,Partnership Inquiry - Century agree no difficult effort.,Management shoulder blue cell hotel with tonight. If value care rich.,High,Open,2024-06-17 18:42:34,2024-06-21 06:42:34,,Debbie Rangel,
529,9adfab1b-802d-40d4-8b1c-79809a89a421,1461,23,Shipping Inquiries - Lot other wrong local bit radio group unit.,Provide audience paper deep eat. National example deal clear pressure. Value student six rest. Performance determine box read raise process investment. Teach statement former generation physical federal later.,Low,Closed,2024-07-19 19:57:33,2024-07-23 17:57:33,2024-07-24 03:57:33,,
530,8737d980-8702-4bf8-a52e-a8a6d97cd332,1175,29,Partnership Inquiry - Music community movement son that speech civil.,Effort test side difficult traditional. Natural thing music perhaps.,Medium,Open,2025-03-30 12:59:54,2025-04-03 00:59:54,,Patrick Miller,
531,37bbd147-46ff-4b90-9e8e-f904d24ba7b3,1398,30,Data Privacy - Once new hard cut reach television fill.,Return help spring than. Magazine office enjoy because world month item. Question southern most dark vote field represent. Arrive central after government peace price place. Test include blood then music.,Medium,In Progress,2025-02-28 06:49:59,2025-03-07 04:49:59,,Dr. Susan Boyd,
532,e8197383-c1d9-4a96-aa87-3238c75c2325,1195,30,Data Privacy - Matter involve there garden visit.,Everyone suddenly vote term food. Father my generation yourself couple catch. High movie politics its TV save station.,Medium,Closed,2024-12-29 12:08:46,2024-12-29 20:08:46,2024-12-30 11:08:46,Kenneth Rubio,3
533,d85d6c6c-7fd0-48a0-9b00-a96488a84294,1248,30,Data Privacy - They cultural move read ten possible career measure.,Expert ten player if. Someone to would source particularly save second. This shake nothing tell improve.,Medium,Closed,2024-06-23 17:52:31,2024-06-28 20:52:31,2024-07-01 00:52:31,Mckenzie Gardner,2
534,078f2ca2-4fba-4d73-a977-2796849850ed,1566,26,Compliment - With goal movement produce choice over.,Put home police.,Low,In Progress,2024-11-06 04:46:53,2024-11-07 20:46:53,,,
535,08a9bd7f-57de-46af-957f-c5552267ad9c,1941,24,General Inquiries - Despite race sort tell general if.,Each challenge quality stand community chair sea. Front week city son pull public something. Image life tell notice those. Summer herself player line.,High,In Progress,2025-01-04 22:31:38,2025-01-11 22:31:38,,Annette Bailey,
536,632cd182-220a-4eb2-b216-ef30de2469f1,1618,17,Manufacturing defect in product,Age now beautiful account tough stop land. Memory far name. Matter fact wear beat low state prove.,Critical,Resolved,2024-06-13 13:36:47,2024-06-15 03:36:47,2024-06-16 10:36:47,Brent Mcdonald,2
537,e1309d76-eb29-4a70-bc1b-71330a74b0db,2009,18,Account locked after multiple attempts,Government cut call health mean dream against just. Itself population people perhaps wonder general. Father value culture.,Medium,Resolved,2025-03-31 16:37:52,2025-04-03 13:37:52,2025-04-06 08:37:52,Jacob Adams,2
538,23afa449-fe68-4f2d-a234-b597fdc0a404,1029,30,Data Privacy - Too national relationship six none.,Statement someone as black think.,High,Pending,2024-11-01 13:49:17,2024-11-03 17:49:17,,Michael Rivera,
539,7a3190fe-5ff1-436b-9afb-8a14d310571e,1711,23,Shipping Inquiries - Defense letter against rich bit human grow.,Throughout benefit morning. Fire national future person law. Including level within ready Congress either fund.,High,In Progress,2024-07-25 23:26:35,2024-07-28 13:26:35,,Richard Powell,
540,d0fa2159-8272-423d-9a64-3bab20ef8322,1241,17,Item not working as described,Method police four price could skill health. Mr about plant war sense. Music every large teach quickly financial public. Job fact budget west support recognize against. Want question I story. Life agreement design series much.,Low,Pending,2025-02-03 04:15:11,2025-02-09 09:15:11,,Craig Villarreal,
541,e49ca61c-f2c0-45e5-8912-bc5a12dbef57,1547,29,Partnership Inquiry - Century character long culture third including.,Future much management open what Mrs. Modern build close thought. Cover short enough industry ahead tonight. As owner probably seem. Could foot tell door. Join change deep national discover difference here bag.,High,Open,2025-02-03 17:26:53,2025-02-05 13:26:53,,,
542,d80f3a36-475c-4102-8096-eebf36585e89,1639,19,Unexpected charge on my account,Campaign one product case home. Police answer particularly security blood.,Low,Closed,2025-02-27 12:01:18,2025-03-04 01:01:18,2025-03-05 04:01:18,Gregory Crawford,5
543,6de533f1-384f-410e-8bb9-3b15b781b8b8,1527,25,Complaint - Fly three enjoy piece pull oil.,Board series employee great. Herself health fight explain.,Medium,Open,2025-05-31 04:23:14,2025-06-05 07:23:14,,Julie Barrera,
544,5730ebca-2910-4b8c-90f0-5843defc21dd,1686,29,Partnership Inquiry - Government nearly change watch.,Scientist clearly thing science information interest major. Gun general issue behind particularly nothing. His open start artist realize other himself. Enter but marriage tonight already.,Medium,Open,2025-04-06 08:21:02,2025-04-08 05:21:02,,Andrew Ellis,
545,7de95ac2-96d2-471d-b980-746bee700e3a,2005,29,Partnership Inquiry - Create outside mother serve.,Quite story born. Simply well perhaps institution boy authority begin interview. Thought out determine day low. Share left million candidate story.,High,In Progress,2024-07-21 07:09:38,2024-07-22 04:09:38,,,
546,682eb11b-aff9-4c95-8fcd-ff87dfcc4b6a,1038,19,Tax calculation questions,Live eye trip campaign culture view.,Medium,Open,2024-06-29 22:21:46,2024-07-06 17:21:46,,Melissa Meyer,
547,866d8607-6d1a-4d51-a9e1-cbc79e7dd9b3,1656,25,Complaint - Fall a role our.,Position true big let meet executive. Land work hear model they stock. Level brother we look simply many mother.,Critical,In Progress,2025-03-22 07:48:36,2025-03-25 19:48:36,,Melanie Smith,
548,ba97fe29-f013-44b3-a489-1ae594317468,1052,27,Feature Request - Indicate smile green last any different discuss.,Student expect within activity remain. Officer guess various enjoy message herself voice public. Growth manage consumer place billion food old.,Medium,Closed,2024-07-26 20:17:20,2024-07-29 16:17:20,2024-07-30 20:17:20,Randy Lewis,2
549,fad45207-ce1d-4869-8bed-a3031b0f9cad,1703,20,Checkout process failing,On Congress treatment talk stock fact. Amount want whose significant stage.,Medium,Resolved,2024-06-17 08:35:02,2024-06-20 16:35:02,2024-06-22 13:35:02,Kelly Morris,2
550,ef5f2c24-32fb-4c14-ba60-8688b911ff04,1958,30,Data Privacy - Follow audience especially.,Spring agree play turn pretty sign. Accept already service.,Critical,Pending,2025-03-19 15:53:01,2025-03-23 08:53:01,,Paige Small,
551,9ec6099d-8191-44cf-adf7-f13858657b7c,1426,30,Data Privacy - Specific stop happy national test attack.,You skill language few government public employee. Side prove college truth close heart executive. Office consider law.,Low,In Progress,2025-04-12 22:09:04,2025-04-18 12:09:04,,Jermaine Page,
552,7a1f45ed-28cf-49f1-bd61-388eeee4e9c0,1237,30,Data Privacy - Surface your summer skin.,Wait order live American night. Medical class candidate.,Medium,Pending,2024-10-14 01:55:08,2024-10-18 02:55:08,,Rebecca Knight,
553,0044780a-1565-438e-b473-d701a8a8a13b,1598,19,Refund not processed,Become appear career civil until. Against spend eye many site hold site eat. Three while century thus activity conference.,Critical,Resolved,2024-08-19 08:33:33,2024-08-23 16:33:33,2024-08-25 08:33:33,Francisco Alvarado,3
554,1028e5b0-75c6-465e-b4c6-abb4ac0ec9ad,1724,20,Payment processing errors,Ask cause officer by budget near. Great research floor treat according. Within physical debate phone weight analysis. Recognize report head. Part capital prevent too option rich hope security. Recent stage maybe skill institution interesting place. Nation visit rule ready dog.,Low,Resolved,2024-12-01 12:40:44,2024-12-03 07:40:44,2024-12-05 18:40:44,Oscar Swanson,
555,82549d0a-f808-4153-8b39-4f403cd72e9a,1486,22,Product Information - Skill sing bring.,More Mrs light.,Critical,In Progress,2025-01-03 14:34:05,2025-01-03 18:34:05,,Mark Wilson,
556,62c43dd9-3dd4-41e6-a902-e8445404f9a2,1088,17,Manufacturing defect in product,Agent focus central audience those. Order still close pick even himself indicate. Bank recent true manage.,Critical,Pending,2024-12-16 23:09:14,2024-12-17 12:09:14,,Karen Williams,
557,00b11f57-5865-4215-9558-e9a005ab7442,1616,23,Shipping Inquiries - Others animal and commercial experience building word.,Firm loss need cup yard opportunity. Political subject whether. A very apply company perhaps radio range.,Medium,Resolved,2025-02-17 09:25:48,2025-02-19 15:25:48,2025-02-21 18:25:48,Jessica Davis,3
558,39f592c3-8901-4572-8fd0-d43280cf4a28,1174,16,Wrong item shipped in my order,Hundred public through enter. Direction health perform less according him discover.,High,Open,2024-09-04 12:12:18,2024-09-06 10:12:18,,Jeremy Washington,
559,f04f1e11-b688-434c-bfdc-95fdaf0f7571,1037,27,Feature Request - And father rich.,Many mean instead one prevent into. Team forward food in we fine.,Low,Resolved,2024-12-18 11:04:58,2024-12-19 20:04:58,2024-12-20 15:04:58,John French,3
560,d1b6de27-2efb-4cde-bac4-c0b7feca5396,1294,17,Missing parts in product package,Among all total get behavior movement sign.,Critical,Resolved,2024-12-16 08:05:12,2024-12-18 23:05:12,2024-12-19 15:05:12,William Adams,4
561,e8e29799-fd0a-40bf-a849-0780c0c6e7f1,2004,19,Billing address update needed,Throw child serve truth determine get physical. Per learn data present. Beat plan side personal.,Medium,Pending,2024-12-16 19:11:24,2024-12-23 08:11:24,,John Sawyer,
562,0b42d0a0-db70-4cd9-b66f-3f541b439c3c,1623,29,Partnership Inquiry - Writer theory order miss agree method.,Tell manager without hand. Bill fast change list sure hundred. Up different office matter after city. We economic write. A international series happy over know believe commercial.,Medium,In Progress,2024-09-08 05:09:58,2024-09-09 02:09:58,,Nicole Brown,
563,c2556288-c468-448d-b9b5-386bd85af7d3,1428,22,Product Information - Drug cold sometimes investment help.,Industry job security reduce billion ago.,High,Pending,2025-02-15 04:09:37,2025-02-15 07:09:37,,Jacob Mcclain,
564,2422f2d6-3dcc-4b33-93f3-5493c787fbf3,1908,24,General Inquiries - Street follow none mouth race west.,He eight catch human seek girl bit. Look race office lose color economic then between. Exactly wonder watch how. Artist not act list family it. Build hundred feeling entire necessary. Career member sense will program up bring.,Critical,In Progress,2024-11-10 21:25:14,2024-11-13 19:25:14,,,
565,bbeb81c9-d6e0-44fa-915c-b9d24d8b07b4,1842,25,Complaint - Stop attorney guess my.,Home entire often environmental various indeed believe.,High,In Progress,2025-06-16 23:32:36,2025-06-22 03:32:36,,Robin Cox,
566,e8d8c574-1ecf-48d5-ae63-ab2e3541ae88,1866,21,Returns & Exchanges - The mouth back safe cell.,Be station trade available include quite image history. Nature rest hit produce. Pass various probably drive. Bill customer during attack executive recognize form. Up list most personal agree.,Critical,Closed,2024-10-30 23:23:11,2024-11-01 16:23:11,2024-11-03 04:23:11,Tracy Morrison,2
567,e31e8101-3e49-48c4-8dd2-0fc99f9aae71,1711,22,Product Information - Sound ground when keep option cup.,Respond body weight total. Do situation building price through reflect Mr. Million car surface then child every various. Look address son against. Investment type couple dark.,Medium,Closed,2024-12-12 14:15:09,2024-12-12 16:15:09,2024-12-12 17:15:09,Lucas Cardenas,
568,e396e10c-656a-4575-b4c0-4a1adcebc025,1108,29,Partnership Inquiry - Learn green indeed short large.,Finish Republican audience day far. Hand president exactly four project recently actually. Away same wonder bar everything. Total upon name grow design term society. Child similar six reflect. Music serious maybe for party will strategy.,High,Open,2025-04-08 14:12:56,2025-04-14 22:12:56,,Carolyn Miller,
569,dae8fe5f-fb49-4082-a0ff-78e920fdbd1e,1719,17,Product arrived damaged,Page already car lead parent another staff. Door although blue manager now like however consumer. Check day morning lead agreement.,Critical,Pending,2025-06-26 20:51:39,2025-06-29 08:51:39,,Taylor Bennett,
570,4010b841-817b-4253-af5c-1309cfff4642,1129,23,Shipping Inquiries - Arrive again around relate.,Staff per than issue listen. Good town day four late second.,Low,Open,2025-02-03 20:31:27,2025-02-08 16:31:27,,Justin Serrano,
571,a8d95ff6-54c2-4e7b-98d5-13d43b0c5ca0,1286,29,Partnership Inquiry - Blue reason toward big place event.,Toward by current new score increase child. Gas put have senior. Wait time hair white age production face.,Medium,In Progress,2024-12-15 12:08:16,2024-12-20 05:08:16,,John Ferguson,
572,61fcf09a-555b-4521-a4f1-2bdc2c2e8d0b,1014,21,Returns & Exchanges - Involve couple opportunity hour fish close.,Party a position either senior allow. Color size explain. Only least democratic difference senior century visit building.,Medium,Open,2024-07-14 18:32:57,2024-07-18 02:32:57,,Duane Lamb,
573,cd7df08d-3890-4193-a638-fcadfd11e1cb,2005,17,Manufacturing defect in product,Mr table world age Congress factor.,High,Resolved,2025-05-22 14:53:23,2025-05-26 05:53:23,2025-05-28 11:53:23,Cathy Wheeler,5
574,62c064d5-9be3-4702-8898-4daacea7a626,1878,25,Complaint - Here clearly participant carry behavior.,Work American attack challenge. Take least score fish career. Set line trouble close.,Medium,Pending,2024-08-17 03:57:06,2024-08-21 19:57:06,,Karen Ward,
575,b25dc8b4-e8a5-4753-b65b-9a0a48e38927,1551,18,Account locked after multiple attempts,Since live strong work she ahead.,Medium,Closed,2024-10-30 06:01:11,2024-11-03 14:01:11,2024-11-06 05:01:11,Charles Allen,
576,4e37ced1-2a56-4b5e-ac48-cf1888e9ce37,1201,27,Feature Request - People ready maintain.,Man throw general floor color find last. Cut law car movement but against court.,Medium,Resolved,2025-07-05 13:55:42,2025-07-07 14:55:42,2025-07-09 23:55:42,Carrie Jones,4
577,5da836d8-180f-4905-a03f-d8b148d7cdab,2003,24,General Inquiries - Expect treatment yet throughout road class.,Imagine thank only create explain evidence blood yard.,Medium,Closed,2025-01-11 13:03:05,2025-01-15 10:03:05,2025-01-15 14:03:05,Robert Miller,4
578,98faa4bc-ebc1-443d-a6f3-79d64fac0a20,1257,16,Order status not updating,Want half base yourself task assume prepare. Left enjoy provide smile ago. Adult increase test wonder consider former.,Medium,Open,2024-10-22 12:08:44,2024-10-23 01:08:44,,,
579,cb9d88d8-7db6-4926-a3fb-c7780d0a2fa4,1779,18,Cannot login to my account,Employee both street population suddenly record write.,Critical,Resolved,2024-12-27 02:35:08,2025-01-02 00:35:08,2025-01-02 21:35:08,Ann Turner,5
580,ac508eca-60e3-483f-bbc3-02cb598b2ade,1267,25,Complaint - Perhaps man wait next.,Someone interesting yard serve middle. Several he listen not soon. Other after voice water. Manager picture clearly focus.,Low,Resolved,2025-01-05 17:28:33,2025-01-08 05:28:33,2025-01-08 17:28:33,Theresa Farley,2
581,3f6f007c-785e-42c5-92d8-fae1d638d092,1843,17,Product arrived damaged,Difficult middle hotel. Another college market smile large. In Mrs else clear lawyer.,Low,Open,2024-10-07 06:21:23,2024-10-09 02:21:23,,Maria Savage,
582,f407b224-c6f3-4460-aa3a-830ee47294ec,1567,21,Returns & Exchanges - Up child others yeah sister professor get.,Develop their knowledge animal share light face court.,Critical,In Progress,2025-03-14 02:29:40,2025-03-16 02:29:40,,Jessica Mcmillan,
583,29ccb5a6-def8-4f86-a701-bc5368c1d012,1792,25,Complaint - Myself this economic keep material democratic.,Improve hair part take everybody. Likely perform especially allow. Clearly baby around should difference camera once.,Low,Closed,2024-07-20 22:26:06,2024-07-23 01:26:06,2024-07-25 16:26:06,Jessica Chang,1
584,c87f1b4d-7766-4a45-9383-8aa6b7172acd,1519,26,Compliment - Prove fund possible son real.,Window success easy professional south. Heart address notice can. Tonight admit policy institution ground here away white.,Low,Closed,2025-01-23 13:59:19,2025-01-26 23:59:19,2025-01-29 03:59:19,Kevin Stewart,3
585,91e1ce32-5769-4e85-9d86-9fe0bbebfa70,1653,16,Order not received after 2 weeks,Follow whatever democratic few. Various feel lot their own ahead group most.,Low,Pending,2025-03-01 04:32:13,2025-03-03 03:32:13,,Holly Martinez,
586,ac5d58ba-ec40-409f-8b06-4abc414e51ec,1857,30,Data Privacy - Best activity moment I.,Perform focus difference heavy outside social trade. No open always ball surface store. Fact protect perhaps partner. Degree nation many through law heart name.,Critical,Closed,2024-07-08 09:45:45,2024-07-14 02:45:45,2024-07-15 16:45:45,Courtney Newman,1
587,d9820f5c-93c2-470a-82c8-d6f5fc623232,1375,26,Compliment - Generation she military can student up.,Pretty smile visit design buy employee reveal thing. With officer year.,Critical,Resolved,2024-11-10 21:16:31,2024-11-17 06:16:31,2024-11-17 18:16:31,Paula Perez,1
588,0691d1f3-fe10-42a2-ae48-b43f20c1bad0,1589,29,Partnership Inquiry - Food today performance but gas wife edge.,Exactly exist politics cell century push. Fact develop agree feeling stand. Practice rise audience dream far. Modern scene teacher describe.,Critical,Open,2024-11-28 23:27:45,2024-12-02 01:27:45,,Aaron Thomas,
589,d4b4a968-371c-4fa7-b4cd-d20944e570dc,1717,27,Feature Request - Hair affect point who.,President material tell area free prevent arrive. Nice loss expect. Newspaper experience whole hour anything approach everybody.,Critical,Pending,2025-05-19 00:06:51,2025-05-23 06:06:51,,,
590,90377dab-6087-4948-992d-1005215f7e72,1937,28,Security Concern - Work successful person hit some thing moment.,Stock say arrive. Free cultural college cause. Cup state contain each enough half for.,Medium,Open,2024-09-17 06:34:46,2024-09-23 04:34:46,,Alex Weaver,
591,75506a65-c566-4846-8351-5a27c2b2b57f,1977,28,Security Concern - Its against nature during.,Share budget mother although. Easy build different painting shoulder cold star.,Critical,Resolved,2024-07-21 00:50:33,2024-07-26 11:50:33,2024-07-27 19:50:33,Ellen Maldonado,
592,c701b340-363a-41b4-a21b-8cc6d73943a1,1958,25,Complaint - Laugh here fall how memory garden recent board.,Ground cultural southern concern human race blood.,Low,Open,2024-12-18 20:59:25,2024-12-22 05:59:25,,Crystal Ballard,
593,4c572b71-c697-44b8-9154-dae5b6f66e39,1206,23,Shipping Inquiries - See country project successful science TV.,Moment painting stock economic stuff hit whole. Difference station recent red. Last land dream. Seat nation my with. Body seem top someone friend decide. Remain up father walk oil consider why.,High,Open,2024-09-15 22:11:25,2024-09-16 21:11:25,,Rachael Pearson,
594,afd317ec-39de-447c-af02-ea72b2fcd4ad,1074,22,Product Information - Difficult such lot fast officer common establish now.,Wear father animal for.,Low,Resolved,2025-04-14 16:05:26,2025-04-17 02:05:26,2025-04-19 18:05:26,Deanna Howell,4
595,9467ef0b-010c-4c02-958a-7e36dce1fb15,1282,28,Security Concern - Method production seem main.,There reach child still hotel. Nor could certain head.,Medium,Closed,2024-10-16 05:26:00,2024-10-19 22:26:00,2024-10-20 11:26:00,April Bowman,3
596,4d936566-a4c0-49ec-bdc4-ccc482d8b3f1,1660,27,Feature Request - Spring since likely.,Rich true arrive always main.,High,Pending,2025-02-07 07:45:25,2025-02-07 20:45:25,,Carrie Horn,
597,7693ab18-db2c-4d66-bb6c-443946518430,1506,21,Returns & Exchanges - Attack perform public.,Mother again officer information thank world air onto. Evening drive well before several shoulder.,Critical,In Progress,2025-01-09 20:29:32,2025-01-16 14:29:32,,Mrs. Sierra Johnson,
598,7407dcfc-b14b-4881-b4a9-f2a8541f46c0,1162,30,Data Privacy - Picture even throughout staff back shake hand.,Vote business number us. Left career expect message become professional.,Medium,In Progress,2024-07-02 21:33:21,2024-07-04 01:33:21,,Eric Walker,
599,9531c32d-0abf-4731-b861-0b064c17d8a1,1157,23,Shipping Inquiries - Family song both despite conference serve their.,Perhaps rise reason board term animal third. Church threat personal address firm laugh. Finish senior officer consumer.,High,Resolved,2024-11-26 14:44:38,2024-11-28 05:44:38,2024-11-29 08:44:38,,5
600,c1f80de7-34d7-48ea-945a-f988bbe7141b,1278,27,Feature Request - Agree decision seem together together.,Last full responsibility candidate front teacher. Deal someone raise reality. Cultural partner look.,Critical,In Progress,2024-10-05 16:33:29,2024-10-06 03:33:29,,Nicole Smith,
601,03439603-3bf4-43bc-9f96-93b8b0c06385,1929,28,Security Concern - Language seem realize area again western.,Race character challenge left work. Road minute minute operation. Cover office deep news blue reason small. Daughter positive what remember recognize type security. Success feel avoid radio truth be. Require measure himself end upon author.,High,In Progress,2025-04-27 11:28:19,2025-04-29 20:28:19,,Edward Lewis,
602,b9eb0066-7a2d-4d59-bf56-795d3ba9f952,1337,27,Feature Request - Popular point stuff kid ten edge into film.,Watch energy entire they hot goal president shake. Guy church himself industry fill work through. Though attorney despite song let media.,Critical,Open,2025-05-09 16:42:34,2025-05-13 05:42:34,,Taylor Williams,
603,b2d06bb5-b980-42ce-93cd-4d1a9cc0caf4,1390,16,Order cancelled without notification,Like responsibility still onto fine international style.,High,Closed,2024-07-31 21:09:36,2024-08-06 16:09:36,2024-08-08 22:09:36,Jason Jennings DVM,4
604,ea4f2ff4-5589-41e8-ad0a-a1e1529c8aa7,1115,26,Compliment - Per century attorney child as.,Career responsibility police deep nature. Two fund memory owner. Ever open loss box scene research.,Critical,Pending,2025-01-21 10:02:04,2025-01-27 12:02:04,,William Mcconnell,
605,7d9a0938-27e5-4ac9-b4c7-a3c66bc4d1a4,1936,17,Manufacturing defect in product,Way go break be. Above laugh see rest. Just part debate dark position. Hospital form change agree order term low. Movement grow item nor help.,Medium,Closed,2024-06-18 22:30:22,2024-06-21 13:30:22,2024-06-24 01:30:22,John Bond,
606,1a8fe2a1-cdd5-4ab6-94bb-408fea9f699c,1123,26,Compliment - Trouble wall wait.,Cut write once may technology air. His customer price recognize around budget president. Participant hear center account during early.,Medium,Resolved,2024-07-12 18:19:22,2024-07-13 15:19:22,2024-07-14 07:19:22,Tristan Abbott,2
607,fe4ea8ea-e0d3-42f6-8076-c60f822c91f0,1211,25,Complaint - Off provide bad reflect.,Than contain wonder choose yard wish. What almost decision prove. Affect example hair data force others. Sell traditional thus ready right floor rich.,High,Closed,2024-09-01 17:40:21,2024-09-08 03:40:21,2024-09-08 23:40:21,Laura Moore,
608,26772ccb-7544-4b17-b745-294d6293253a,1929,28,Security Concern - Detail difficult ok make east.,Friend identify direction. Political special fly six message. Pm action career consider.,Medium,Closed,2024-10-10 13:09:52,2024-10-15 21:09:52,2024-10-17 15:09:52,Robert James,4
609,2fd79a3e-1152-4e1d-a2d8-3bd2712c73f4,1346,16,Wrong item shipped in my order,Leave most answer still authority eight.,Medium,Open,2024-11-26 10:10:45,2024-12-01 14:10:45,,Nathan Miller,
610,a80faa06-d5e7-45be-b985-dd078885f9b5,1280,16,Order not received after 2 weeks,News purpose expert strong effort this.,High,Closed,2024-11-25 23:38:10,2024-12-01 22:38:10,2024-12-04 04:38:10,Robert Adams,5
611,07c7f2e7-8246-4329-8c64-e80d797cacbf,1656,17,Product arrived damaged,Serve culture reason fly century door company. Story without before herself simple gun control. Rule purpose everybody these.,Medium,Pending,2025-03-21 02:12:49,2025-03-26 20:12:49,,Howard Harrison,
612,79383b5c-6126-4574-aa58-a30ba3c3b73c,1513,23,Shipping Inquiries - Defense game accept stop source drug wait chair.,Fly ago station range science. Out its camera go happy job ahead. Here back number. Easy agree should industry.,Medium,Resolved,2025-01-13 23:48:02,2025-01-20 08:48:02,2025-01-23 05:48:02,Emily Wong,4
613,4e97474d-4778-452f-bb0f-45ee60bb665b,1719,17,Product quality issues,Happen central color company. Those industry myself.,Medium,In Progress,2024-08-25 22:06:06,2024-08-27 15:06:06,,David Smith,
614,9734f74a-9b17-4775-a493-6839e7cd588b,1139,26,Compliment - Station respond four against address.,They wish him center race front. Around by back moment. Not color decade draw half last difference. Cell particular rock when government discuss cup.,High,Open,2025-02-15 16:17:16,2025-02-17 14:17:16,,Mr. Joseph Owens,
615,890fa317-0eff-4b5f-8405-0f6abc1cc7a2,1676,16,Order status not updating,Race member plant wait admit floor. Way agreement face pattern face sound fish.,Low,Open,2024-10-25 17:46:25,2024-11-01 06:46:25,,Jacob Farmer,
616,95370fba-c54e-4efc-a631-0b3253ffd526,1760,22,Product Information - Day effect source.,Resource red buy kind. Like but region. Apply seem eight try policy black line light.,Medium,Pending,2025-04-05 07:33:02,2025-04-09 13:33:02,,Elijah Pennington,
617,19737180-5071-4b35-8b49-f134441e6fc4,1045,20,Payment processing errors,Order outside organization. Course stay big bar suffer.,Medium,Closed,2025-03-29 19:42:39,2025-04-03 15:42:39,2025-04-04 09:42:39,Jasmine Russell,2
618,5761e2a9-833a-49eb-84d7-2dfb1d1f22a6,1655,18,Account locked after multiple attempts,Marriage southern TV assume own clear physical. Improve chair work instead.,Critical,Closed,2024-08-30 08:47:33,2024-09-03 01:47:33,2024-09-04 01:47:33,Heather Hayes,5
619,abd1a204-e746-46f8-9fb4-2b99a4eb2a4f,1857,18,Forgot password - reset not working,Minute explain others quite anyone. One artist together character center push. Week culture different itself become wait. Wear size military enough region. Something senior nearly ball break.,Critical,In Progress,2025-02-12 15:09:37,2025-02-19 10:09:37,,Robert Leblanc,
620,1dc5f4f4-a449-403f-a1d3-af7a1e91cc53,1928,21,Returns & Exchanges - Her edge find magazine provide.,Simply decide stand everybody. Process provide least rate station source. Statement south test hard green show manager. Life agree bar often. Administration certain million along.,Critical,In Progress,2025-03-02 21:44:22,2025-03-08 12:44:22,,Brittany Santiago,
621,5ac6084a-b179-46cc-8d0b-4db281e0e07b,1638,24,General Inquiries - Often baby month phone him.,Indeed accept teach actually left develop.,High,In Progress,2024-09-06 11:00:40,2024-09-07 15:00:40,,Drew Allison,
622,c1241d2a-b9aa-47c5-99f0-8d28fcd791f1,1437,25,Complaint - Pull which administration garden artist magazine name unit.,Difference among local identify group section out. Parent difference show shake young. Read throw organization happen beautiful market. Air amount table pass. Eye American attack admit. Although decision identify design.,Medium,Closed,2024-10-06 17:32:16,2024-10-09 13:32:16,2024-10-12 08:32:16,Brandy Day,2
623,6400b5a6-dd2c-48dc-9bda-15e2ca46d543,1393,19,Payment method declined,Only get building partner itself. Run change ok seven face all. Late girl high much. Game away game above teacher. Space indeed past weight bring occur stay animal.,Medium,Open,2024-08-07 15:17:26,2024-08-11 06:17:26,,Shelly Austin,
624,1ae7d35f-f9d0-45df-bb10-99bc77af03e7,1874,26,Compliment - Myself media game admit person far.,Hard home word effect defense. This capital from want writer firm. Room value concern product treat recognize or never. Investment here ground week speech address type.,Critical,Open,2024-09-02 02:07:08,2024-09-05 02:07:08,,Dustin Coleman,
625,a1408364-a3be-4292-81ec-aedde09a4e50,1313,20,Payment processing errors,Soon require smile four situation agency writer. Style seat challenge machine fish election.,Low,Open,2024-12-25 23:54:26,2024-12-26 15:54:26,,,
626,20dc487c-b4cb-466f-a91a-bac24aa6e4cf,1108,25,Complaint - Have measure at try north without pattern baby.,Quickly rock but. Whole by water simple.,Critical,Closed,2025-01-18 03:12:52,2025-01-23 06:12:52,2025-01-24 06:12:52,Mary Brewer,
627,dc53d681-72df-451a-a0ef-7f19196a3430,1164,17,Product quality issues,This item join impact.,High,In Progress,2025-05-13 18:03:42,2025-05-15 21:03:42,,Danielle Harvey,
628,274aefcf-db8c-468d-8d33-7d9c3f04ac22,1537,17,Manufacturing defect in product,Three local treat computer. Himself career phone anyone record. Real responsibility authority light professor world.,High,Pending,2025-05-19 18:11:36,2025-05-21 02:11:36,,Randall Smith,
629,9a9c88ef-25b8-4e30-a03b-7c5c859f433b,1519,18,Forgot password - reset not working,City newspaper help accept. Message statement understand image machine professor.,Medium,Open,2024-09-23 16:30:42,2024-09-27 19:30:42,,Troy Doyle,
630,f63ada92-6fd0-4ddb-93d8-ab0bed3bb1d4,1333,25,Complaint - Magazine heavy focus career onto note.,Lose investment world speech send quite cause newspaper.,High,In Progress,2024-10-20 10:29:58,2024-10-24 02:29:58,,Dr. Darren Flynn MD,
631,1c276ab2-7876-4e7d-bbda-37f894f59e8e,1537,22,Product Information - What statement investment design carry.,Finish quickly marriage more together focus. Or also decision opportunity save. Ago son wonder.,Critical,Closed,2025-02-17 09:03:06,2025-02-20 09:03:06,2025-02-20 10:03:06,Crystal Kerr,5
632,ea935fe7-940d-43e9-b43f-6eaabade9197,1059,23,Shipping Inquiries - Glass science responsibility throw movie floor.,Arrive individual generation air air. The PM choice field. Hold consumer network run campaign. Sport shake class note again. Necessary indicate environmental.,Low,Resolved,2025-04-08 09:20:19,2025-04-09 07:20:19,2025-04-11 10:20:19,Tim Wilson,2
